3) INCENDIOS,-58.4484,-34.5908
3) INCENDIOS,-58.4584,-34.5481
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3833,-34.6075
7) FUGAS DE GAS,-58.4655,-34.6609
7) FUGAS DE GAS,-58.3963,-34.6058
3) INCENDIOS,-58.4831,-34.5646
14) INTOXICACIONES Y CONTAMINACIONES,-58.469,-34.5674
3) INCENDIOS,-58.4644,-34.6123
4a) INCIDENTES EN EL TRANSPORTE,-58.3917,-34.6295
3) INCENDIOS,-58.4637,-34.612
3) INCENDIOS,-58.4637,-34.612
14) INTOXICACIONES Y CONTAMINACIONES,-58.4428,-34.6361
3) INCENDIOS,-58.3655,-34.6289
3) INCENDIOS,-58.4637,-34.612
7) FUGAS DE GAS,-58.4101,-34.5937
14) INTOXICACIONES Y CONTAMINACIONES,-58.4806,-34.67
3) INCENDIOS,-58.4112,-34.6117
14) INTOXICACIONES Y CONTAMINACIONES,-58.4061,-34.6318
14) INTOXICACIONES Y CONTAMINACIONES,-58.4343,-34.6049
3) INCENDIOS,-58.4637,-34.612
3) INCENDIOS,-58.448,-34.6581
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4066,-34.6039
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3621,-34.6329
7) FUGAS DE GAS,-58.4507,-34.6052
14) INTOXICACIONES Y CONTAMINACIONES,-58.4507,-34.6158
7) FUGAS DE GAS,-58.4713,-34.6152
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4333,-34.5672
14) INTOXICACIONES Y CONTAMINACIONES,-58.4938,-34.6035
3) INCENDIOS,-58.4574,-34.5834
13) INTERRUPCION DE SERVICIOS BASICOS,-58.3787,-34.645
3) INCENDIOS,-58.3826,-34.6164
14) INTOXICACIONES Y CONTAMINACIONES,-58.4823,-34.5879
14) INTOXICACIONES Y CONTAMINACIONES,-58.4629,-34.6342
14) INTOXICACIONES Y CONTAMINACIONES,-58.3938,-34.6416
3) INCENDIOS,-58.4138,-34.644
3) INCENDIOS,-58.3835,-34.6086
7) FUGAS DE GAS,-58.4017,-34.6378
14) INTOXICACIONES Y CONTAMINACIONES,-58.4008,-34.6047
4a) INCIDENTES EN EL TRANSPORTE,-58.4014,-34.6144
3) INCENDIOS,-58.4868,-34.6788
14) INTOXICACIONES Y CONTAMINACIONES,-58.4507,-34.6158
7) FUGAS DE GAS,-58.4525,-34.6289
14) INTOXICACIONES Y CONTAMINACIONES,-58.4647,-34.5576
7) FUGAS DE GAS,-58.4365,-34.6482
3) INCENDIOS,-58.4628,-34.6863
14) INTOXICACIONES Y CONTAMINACIONES,-58.4945,-34.661
7) FUGAS DE GAS,-58.4883,-34.57
7) FUGAS DE GAS,-58.4294,-34.6051
14) INTOXICACIONES Y CONTAMINACIONES,-58.48,-34.6619
7) FUGAS DE GAS,-58.4949,-34.615
3) INCENDIOS,-58.3808,-34.5833
14) INTOXICACIONES Y CONTAMINACIONES,-58.4867,-34.6379
3) INCENDIOS,-58.4416,-34.6025
7) FUGAS DE GAS,-58.4897,-34.5979
14) INTOXICACIONES Y CONTAMINACIONES,-58.5054,-34.629
7) FUGAS DE GAS,-58.3753,-34.6022
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4049,-34.6029
3) INCENDIOS,-58.426,-34.6043
7) FUGAS DE GAS,-58.4346,-34.623
8) EXPLOSIONES,-58.4484,-34.616
3) INCENDIOS,-58.4413,-34.6128
7) FUGAS DE GAS,-58.4368,-34.5984
14) INTOXICACIONES Y CONTAMINACIONES,-58.4183,-34.6282
3) INCENDIOS,-58.4152,-34.6083
7) FUGAS DE GAS,-58.378,-34.6481
7) FUGAS DE GAS,-58.4001,-34.6337
14) INTOXICACIONES Y CONTAMINACIONES,-58.4415,-34.6585
7) FUGAS DE GAS,-58.4676,-34.6215
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3856,-34.5782
7) FUGAS DE GAS,-58.3733,-34.6461
3) INCENDIOS,-58.415,-34.5884
7) FUGAS DE GAS,-58.3948,-34.5975
7) FUGAS DE GAS,-58.3758,-34.6173
3) INCENDIOS,-58.3882,-34.6258
3) INCENDIOS,-58.3724,-34.6019
3) INCENDIOS,-58.4059,-34.5833
3) INCENDIOS,-58.3633,-34.6343
3) INCENDIOS,-58.3533,-34.6341
3) INCENDIOS,-58.3612,-34.6274
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3913,-34.6028
3) INCENDIOS,-58.4608,-34.5782
3) INCENDIOS,-58.4294,-34.5896
3) INCENDIOS,-58.3949,-34.6205
14) INTOXICACIONES Y CONTAMINACIONES,-58.4487,-34.5691
13) INTERRUPCION DE SERVICIOS BASICOS,-58.444,-34.6152
14) INTOXICACIONES Y CONTAMINACIONES,-58.4252,-34.5895
3) INCENDIOS,-58.406,-34.6101
3) INCENDIOS,-58.4986,-34.6365
3) INCENDIOS,-58.3827,-34.6285
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3735,-34.6085
3) INCENDIOS,-58.4075,-34.5897
7) FUGAS DE GAS,-58.4246,-34.6073
3) INCENDIOS,-58.3909,-34.6041
3) INCENDIOS,-58.4119,-34.5919
7) FUGAS DE GAS,-58.4665,-34.5729
3) INCENDIOS,-58.4882,-34.6484
3) INCENDIOS,-58.395,-34.607
3) INCENDIOS,-58.4507,-34.656
3) INCENDIOS,-58.5029,-34.6112
3) INCENDIOS,-58.4616,-34.6046
3) INCENDIOS,-58.3729,-34.5844
3) INCENDIOS,-58.4068,-34.6114
3) INCENDIOS,-58.3978,-34.6514
3) INCENDIOS,-58.4939,-34.5914
14) INTOXICACIONES Y CONTAMINACIONES,-58.5084,-34.6546
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4365,-34.6374
14) INTOXICACIONES Y CONTAMINACIONES,-58.3926,-34.6486
14) INTOXICACIONES Y CONTAMINACIONES,-58.5099,-34.5825
14) INTOXICACIONES Y CONTAMINACIONES,-58.4605,-34.6397
3) INCENDIOS,-58.5022,-34.5863
3) INCENDIOS,-58.4546,-34.595
14) INTOXICACIONES Y CONTAMINACIONES,-58.497,-34.5538
3) INCENDIOS,-58.3565,-34.6049
7) FUGAS DE GAS,-58.493,-34.6064
14) INTOXICACIONES Y CONTAMINACIONES,-58.4167,-34.6567
14) INTOXICACIONES Y CONTAMINACIONES,-58.403,-34.6476
3) INCENDIOS,-58.4728,-34.5515
14) INTOXICACIONES Y CONTAMINACIONES,-58.4645,-34.5744
3) INCENDIOS,-58.3976,-34.6071
14) INTOXICACIONES Y CONTAMINACIONES,-58.4365,-34.5692
4) INCIDENTES EN EL TRANSPORTE,-58.4224,-34.6146
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4654,-34.5383
2a) INUNDACIONES,-58.4456,-34.5956
2a) INUNDACIONES,-58.4283,-34.6133
2a) INUNDACIONES,-58.4637,-34.562
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3559,-34.6286
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3559,-34.6286
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3559,-34.6286
7) FUGAS DE GAS,-58.4636,-34.6338
3) INCENDIOS,-58.3901,-34.6468
7) FUGAS DE GAS,-58.4344,-34.6009
3) INCENDIOS,-58.4602,-34.6512
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4416,-34.5588
14) INTOXICACIONES Y CONTAMINACIONES,-58.5277,-34.6197
3) INCENDIOS,-58.4128,-34.6025
7) FUGAS DE GAS,-58.4609,-34.5512
3) INCENDIOS,-58.3777,-34.6503
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.5223,-34.6359
3) INCENDIOS,-58.5216,-34.6361
4) INCIDENTES EN EL TRANSPORTE,-58.3803,-34.5873
7) FUGAS DE GAS,-58.5066,-34.6271
2a) INUNDACIONES,-58.4283,-34.6133
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.5229,-34.6359
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4579,-34.567
14) INTOXICACIONES Y CONTAMINACIONES,-58.5191,-34.6154
7) FUGAS DE GAS,-58.4219,-34.6436
7) FUGAS DE GAS,-58.393,-34.5893
3) INCENDIOS,-58.4683,-34.5621
7) FUGAS DE GAS,-58.3964,-34.6354
14) INTOXICACIONES Y CONTAMINACIONES,-58.4612,-34.6361
7) FUGAS DE GAS,-58.4689,-34.6762
2a) INUNDACIONES,-58.4637,-34.562
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4381,-34.6189
3) INCENDIOS,-58.451,-34.5733
3) INCENDIOS,-58.3994,-34.6564
7) FUGAS DE GAS,-58.4365,-34.6183
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3813,-34.6282
6) INCIDENTES DE TRANSPORTE CON MERCANCIAS PELIGROSAS,-58.3742,-34.581
2a) INUNDACIONES,-58.4637,-34.562
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3891,-34.6031
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4174,-34.652
2a) INUNDACIONES,-58.4283,-34.6133
2a) INUNDACIONES,-58.4456,-34.5956
7) FUGAS DE GAS,-58.4232,-34.5743
3) INCENDIOS,-58.3724,-34.5861
2a) INUNDACIONES,-58.4637,-34.562
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.396,-34.6197
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4901,-34.5741
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4232,-34.5743
7) FUGAS DE GAS,-58.4072,-34.6544
14) INTOXICACIONES Y CONTAMINACIONES,-58.3703,-34.645
7) FUGAS DE GAS,-58.4535,-34.5495
14) INTOXICACIONES Y CONTAMINACIONES,-58.4383,-34.6048
14) INTOXICACIONES Y CONTAMINACIONES,-58.4007,-34.645
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4231,-34.574
3) INCENDIOS,-58.5128,-34.6555
14) INTOXICACIONES Y CONTAMINACIONES,-58.3885,-34.609
6) INCIDENTES DE TRANSPORTE CON MERCANCIAS PELIGROSAS,-58.3758,-34.6303
10) DERRUMBES Y HUNDIMIENT0O DEL SUELO,-58.4621,-34.6272
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4144,-34.6106
7) FUGAS DE GAS,-58.4042,-34.6
4a) INCIDENTES EN EL TRANSPORTE,-58.4066,-34.6045
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4159,-34.5978
7) FUGAS DE GAS,-58.4506,-34.5598
3) INCENDIOS,-58.4928,-34.6729
3) INCENDIOS,-58.4214,-34.6081
3) INCENDIOS,-58.3985,-34.5956
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4732,-34.6603
14) INTOXICACIONES Y CONTAMINACIONES,-58.5082,-34.6586
7) FUGAS DE GAS,-58.4035,-34.6086
7) FUGAS DE GAS,-58.4809,-34.588
3) INCENDIOS,-58.4321,-34.5864
3) INCENDIOS,-58.5157,-34.6493
13) INTERRUPCION DE SERVICIOS BASICOS,-58.3971,-34.6545
7) FUGAS DE GAS,-58.4836,-34.5739
4a) INCIDENTES EN EL TRANSPORTE,-58.4831,-34.6464
3) INCENDIOS,-58.3999,-34.585
3) INCENDIOS,-58.4616,-34.6046
3) INCENDIOS,-58.4726,-34.6011
14) INTOXICACIONES Y CONTAMINACIONES,-58.3695,-34.5983
3) INCENDIOS,-58.4093,-34.6052
13) INTERRUPCION DE SERVICIOS BASICOS,-58.3983,-34.6556
3) INCENDIOS,-58.3954,-34.6515
3) INCENDIOS,-58.3917,-34.6139
3) INCENDIOS,-58.3922,-34.6181
13) INTERRUPCION DE SERVICIOS BASICOS,-58.396,-34.6555
3) INCENDIOS,-58.4083,-34.6171
7) FUGAS DE GAS,-58.3748,-34.627
13) INTERRUPCION DE SERVICIOS BASICOS,-58.3971,-34.6553
14) INTOXICACIONES Y CONTAMINACIONES,-58.3823,-34.5901
14) INTOXICACIONES Y CONTAMINACIONES,-58.4465,-34.5693
7) FUGAS DE GAS,-58.4781,-34.5693
14) INTOXICACIONES Y CONTAMINACIONES,-58.4888,-34.5893
7) FUGAS DE GAS,-58.4368,-34.6107
14) INTOXICACIONES Y CONTAMINACIONES,-58.3902,-34.6252
14) INTOXICACIONES Y CONTAMINACIONES,-58.3924,-34.6049
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4625,-34.5555
4a) INCIDENTES EN EL TRANSPORTE,-58.4608,-34.6335
14) INTOXICACIONES Y CONTAMINACIONES,-58.3909,-34.591
7) FUGAS DE GAS,-58.4099,-34.589
7) FUGAS DE GAS,-58.5032,-34.6265
7) FUGAS DE GAS,-58.4455,-34.6175
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3997,-34.6187
7) FUGAS DE GAS,-58.3913,-34.6235
14) INTOXICACIONES Y CONTAMINACIONES,-58.3609,-34.6351
14) INTOXICACIONES Y CONTAMINACIONES,-58.4586,-34.604
7) FUGAS DE GAS,-58.4271,-34.6317
2a) INUNDACIONES,-58.4637,-34.562
2a) INUNDACIONES,-58.4283,-34.6133
7) FUGAS DE GAS,-58.3976,-34.5972
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4197,-34.628
7) FUGAS DE GAS,-58.4602,-34.6441
2a) INUNDACIONES,-58.4591,-34.5592
14) INTOXICACIONES Y CONTAMINACIONES,-58.43,-34.5802
3) INCENDIOS,-58.4145,-34.6278
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4422,-34.5478
3) INCENDIOS,-58.4144,-34.6041
3) INCENDIOS,-58.4145,-34.6041
18) ACTO TERRORISTA,-58.4163,-34.6363
7) FUGAS DE GAS,-58.4956,-34.5557
7) FUGAS DE GAS,-58.4418,-34.6009
3) INCENDIOS,-58.4524,-34.5672
3) INCENDIOS,-58.4341,-34.5979
3) INCENDIOS,-58.396,-34.6123
14) INTOXICACIONES Y CONTAMINACIONES,-58.4863,-34.631
7) FUGAS DE GAS,-58.379,-34.6292
3) INCENDIOS,-58.3758,-34.6034
14) INTOXICACIONES Y CONTAMINACIONES,-58.4863,-34.631
14) INTOXICACIONES Y CONTAMINACIONES,-58.4863,-34.631
3) INCENDIOS,-58.4945,-34.6712
14) INTOXICACIONES Y CONTAMINACIONES,-58.5012,-34.6454
7) FUGAS DE GAS,-58.4629,-34.5555
3) INCENDIOS,-58.4272,-34.6607
3) INCENDIOS,-58.4346,-34.5968
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3735,-34.6085
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4313,-34.6504
3) INCENDIOS,-58.3918,-34.6487
3) INCENDIOS,-58.3918,-34.6487
2a) INUNDACIONES,-58.4456,-34.5956
7) FUGAS DE GAS,-58.4939,-34.6381
3) INCENDIOS,-58.4199,-34.6097
3) INCENDIOS,-58.3918,-34.6487
2a) INUNDACIONES,-58.4283,-34.6133
3) INCENDIOS,-58.3918,-34.6487
4a) INCIDENTES EN EL TRANSPORTE,-58.3826,-34.6317
2a) INUNDACIONES,-58.4283,-34.6133
14) INTOXICACIONES Y CONTAMINACIONES,-58.4201,-34.6576
14) INTOXICACIONES Y CONTAMINACIONES,-58.4811,-34.5739
3) INCENDIOS,-58.4305,-34.6062
14) INTOXICACIONES Y CONTAMINACIONES,-58.4667,-34.6406
14) INTOXICACIONES Y CONTAMINACIONES,-58.4751,-34.6546
14) INTOXICACIONES Y CONTAMINACIONES,-58.419,-34.5995
7) FUGAS DE GAS,-58.4018,-34.6455
3) INCENDIOS,-58.4668,-34.5779
7) FUGAS DE GAS,-58.4723,-34.6402
3) INCENDIOS,-58.3758,-34.6023
7) FUGAS DE GAS,-58.4318,-34.604
14) INTOXICACIONES Y CONTAMINACIONES,-58.3733,-34.601
14) INTOXICACIONES Y CONTAMINACIONES,-58.4069,-34.5785
2a) INUNDACIONES,-58.4283,-34.6133
7) FUGAS DE GAS,-58.4069,-34.5787
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4313,-34.6504
2a) INUNDACIONES,-58.4283,-34.6133
7) FUGAS DE GAS,-58.4069,-34.5787
7) FUGAS DE GAS,-58.3866,-34.6045
2a) INUNDACIONES,-58.4283,-34.6133
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3978,-34.609
7) FUGAS DE GAS,-58.4611,-34.6256
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4631,-34.6177
3) INCENDIOS,-58.4232,-34.5896
2a) INUNDACIONES,-58.4283,-34.6133
2a) INUNDACIONES,-58.4456,-34.5956
2a) INUNDACIONES,-58.4637,-34.562
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3966,-34.6011
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3902,-34.6489
4a) INCIDENTES EN EL TRANSPORTE,-58.4192,-34.6244
7) FUGAS DE GAS,-58.4611,-34.6256
18) ACTO TERRORISTA,-58.3609,-34.639
14) INTOXICACIONES Y CONTAMINACIONES,-58.5107,-34.6338
14) INTOXICACIONES Y CONTAMINACIONES,-58.4034,-34.5975
3) INCENDIOS,-58.4583,-34.5602
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4506,-34.68
8) EXPLOSIONES,-58.4303,-34.6322
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4506,-34.68
14) INTOXICACIONES Y CONTAMINACIONES,-58.4829,-34.6341
2a) INUNDACIONES,-58.4283,-34.6133
14) INTOXICACIONES Y CONTAMINACIONES,-58.4476,-34.5706
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3813,-34.6282
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4124,-34.6219
7) FUGAS DE GAS,-58.4229,-34.5963
2a) INUNDACIONES,-58.39,-34.59
2a) INUNDACIONES,-58.4637,-34.562
3) INCENDIOS,-58.406,-34.6235
2b) INUNDACIONES,-58.4566,-34.5475
3) INCENDIOS,-58.392,-34.6061
14) INTOXICACIONES Y CONTAMINACIONES,-58.5205,-34.6252
3) INCENDIOS,-58.4697,-34.5825
7) FUGAS DE GAS,-58.3637,-34.6364
14) INTOXICACIONES Y CONTAMINACIONES,-58.5135,-34.6332
7) FUGAS DE GAS,-58.4577,-34.5628
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4517,-34.6458
7) FUGAS DE GAS,-58.5172,-34.6263
7) FUGAS DE GAS,-58.4951,-34.5565
3) INCENDIOS,-58.4125,-34.6132
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3716,-34.5997
3) INCENDIOS,-58.4724,-34.6589
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3735,-34.6085
14) INTOXICACIONES Y CONTAMINACIONES,-58.4891,-34.611
3) INCENDIOS,-58.4082,-34.5829
14) INTOXICACIONES Y CONTAMINACIONES,-58.4258,-34.6015
3) INCENDIOS,-58.4341,-34.6344
3) INCENDIOS,-58.4472,-34.6178
3) INCENDIOS,-58.5056,-34.6124
14) INTOXICACIONES Y CONTAMINACIONES,-58.4183,-34.6055
3) INCENDIOS,-58.4781,-34.6268
7) FUGAS DE GAS,-58.3627,-34.639
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.498,-34.599
3) INCENDIOS,-58.3815,-34.6177
13) INTERRUPCION DE SERVICIOS BASICOS,-58.4913,-34.6781
14) INTOXICACIONES Y CONTAMINACIONES,-58.4219,-34.5982
3) INCENDIOS,-58.3795,-34.6543
3) INCENDIOS,-58.4292,-34.6151
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4771,-34.6394
3) INCENDIOS,-58.4597,-34.6732
3) INCENDIOS,-58.3662,-34.639
7) FUGAS DE GAS,-58.502,-34.6379
7) FUGAS DE GAS,-58.4416,-34.593
14) INTOXICACIONES Y CONTAMINACIONES,-58.4674,-34.6512
14) INTOXICACIONES Y CONTAMINACIONES,-58.4952,-34.5552
2a) INUNDACIONES,-58.496,-34.5557
14) INTOXICACIONES Y CONTAMINACIONES,-58.4591,-34.5592
14) INTOXICACIONES Y CONTAMINACIONES,-58.4066,-34.598
7) FUGAS DE GAS,-58.4072,-34.5998
13) INTERRUPCION DE SERVICIOS BASICOS,-58.4102,-34.6227
2a) INUNDACIONES,-58.4834,-34.6817
3) INCENDIOS,-58.3722,-34.6244
3) INCENDIOS,-58.4127,-34.6094
3) INCENDIOS,-58.3781,-34.6208
14) INTOXICACIONES Y CONTAMINACIONES,-58.4816,-34.6159
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.467,-34.6951
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4728,-34.6588
3) INCENDIOS,-58.4347,-34.6294
13) INTERRUPCION DE SERVICIOS BASICOS,-58.3528,-34.6189
3) INCENDIOS,-58.4838,-34.626
14) INTOXICACIONES Y CONTAMINACIONES,-58.505,-34.631
13) INTERRUPCION DE SERVICIOS BASICOS,-58.4101,-34.6236
14) INTOXICACIONES Y CONTAMINACIONES,-58.4071,-34.5917
3) INCENDIOS,-58.4057,-34.6335
3) INCENDIOS,-58.367,-34.6205
13) INTERRUPCION DE SERVICIOS BASICOS,-58.4149,-34.6117
4a) INCIDENTES EN EL TRANSPORTE,-58.5022,-34.6547
3) INCENDIOS,-58.389,-34.6029
7) FUGAS DE GAS,-58.5277,-34.6418
7) FUGAS DE GAS,-58.4489,-34.6087
7) FUGAS DE GAS,-58.4049,-34.6142
13) INTERRUPCION DE SERVICIOS BASICOS,-58.4129,-34.6155
14) INTOXICACIONES Y CONTAMINACIONES,-58.4094,-34.5953
14) INTOXICACIONES Y CONTAMINACIONES,-58.4642,-34.5829
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3823,-34.6015
7) FUGAS DE GAS,-58.3995,-34.6187
14) INTOXICACIONES Y CONTAMINACIONES,-58.4688,-34.6176
14) INTOXICACIONES Y CONTAMINACIONES,-58.4427,-34.6404
3) INCENDIOS,-58.4046,-34.6065
7) FUGAS DE GAS,-58.3574,-34.6378
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.5117,-34.6243
3) INCENDIOS,-58.442,-34.619
3) INCENDIOS,-58.4129,-34.5957
4a) INCIDENTES EN EL TRANSPORTE,-58.5009,-34.578
7) FUGAS DE GAS,-58.5263,-34.6288
13) INTERRUPCION DE SERVICIOS BASICOS,-58.4006,-34.6511
3) INCENDIOS,-58.4238,-34.5815
14) INTOXICACIONES Y CONTAMINACIONES,-58.4144,-34.6028
14) INTOXICACIONES Y CONTAMINACIONES,-58.4541,-34.6217
14) INTOXICACIONES Y CONTAMINACIONES,-58.4577,-34.5526
14) INTOXICACIONES Y CONTAMINACIONES,-58.4773,-34.5553
14) INTOXICACIONES Y CONTAMINACIONES,-58.4913,-34.5639
7) FUGAS DE GAS,-58.471,-34.5505
3) INCENDIOS,-58.4116,-34.6572
14) INTOXICACIONES Y CONTAMINACIONES,-58.4117,-34.6304
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3749,-34.6558
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4562,-34.6207
14) INTOXICACIONES Y CONTAMINACIONES,-58.4686,-34.5909
3) INCENDIOS,-58.4564,-34.5945
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3894,-34.607
2a) INUNDACIONES,-58.4591,-34.5592
7) FUGAS DE GAS,-58.3803,-34.6176
7) FUGAS DE GAS,-58.4607,-34.6377
14) INTOXICACIONES Y CONTAMINACIONES,-58.4826,-34.5803
14) INTOXICACIONES Y CONTAMINACIONES,-58.4565,-34.5474
2a) INUNDACIONES,-58.4591,-34.5592
2a) INUNDACIONES,-58.4591,-34.5592
2a) INUNDACIONES,-58.4565,-34.5474
2a) INUNDACIONES,-58.4637,-34.562
14) INTOXICACIONES Y CONTAMINACIONES,-58.4894,-34.6211
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4489,-34.577
14) INTOXICACIONES Y CONTAMINACIONES,-58.4872,-34.6228
3) INCENDIOS,-58.4243,-34.593
14) INTOXICACIONES Y CONTAMINACIONES,-58.4031,-34.6063
7) FUGAS DE GAS,-58.4401,-34.6088
3) INCENDIOS,-58.4046,-34.6055
14) INTOXICACIONES Y CONTAMINACIONES,-58.4854,-34.6709
7) FUGAS DE GAS,-58.4304,-34.6236
3) INCENDIOS,-58.4327,-34.5674
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3735,-34.6085
14) INTOXICACIONES Y CONTAMINACIONES,-58.3673,-34.611
14) INTOXICACIONES Y CONTAMINACIONES,-58.4042,-34.5999
2a) INUNDACIONES,-58.4591,-34.5592
14) INTOXICACIONES Y CONTAMINACIONES,-58.4416,-34.593
14) INTOXICACIONES Y CONTAMINACIONES,-58.4394,-34.6029
3) INCENDIOS,-58.5216,-34.6361
3) INCENDIOS,-58.4801,-34.5485
7) FUGAS DE GAS,-58.3968,-34.6021
3) INCENDIOS,-58.3968,-34.6286
3) INCENDIOS,-58.4007,-34.651
7) FUGAS DE GAS,-58.397,-34.6023
14) INTOXICACIONES Y CONTAMINACIONES,-58.506,-34.6415
3) INCENDIOS,-58.3818,-34.6119
3) INCENDIOS,-58.3968,-34.6052
3) INCENDIOS,-58.3896,-34.6043
7) FUGAS DE GAS,-58.3722,-34.6171
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4345,-34.5494
3) INCENDIOS,-58.4654,-34.5645
14) INTOXICACIONES Y CONTAMINACIONES,-58.3878,-34.6123
3) INCENDIOS,-58.473,-34.6625
2) INUNDACIONES,-58.4283,-34.6133
2) INUNDACIONES,-58.4637,-34.562
2) INUNDACIONES,-58.4591,-34.5592
10) DERRUMBES Y HUNDIMIENTO DE SUELO,-58.4064,-34.6313
10) DERRUMBES Y HUNDIMIENTO DE SUELO,-58.421,-34.5987
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4982,-34.5989
2a) INUNDACIONES,-58.3733,-34.6351
14) INTOXICACIONES Y CONTAMINACIONES,-58.4045,-34.6427
2a) INUNDACIONES,-58.4606,-34.56
2a) INUNDACIONES,-58.4603,-34.5601
2a) INUNDACIONES,-58.4643,-34.549
18) ACTO TERRORISTA,-58.4374,-34.5886
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4161,-34.5901
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.415,-34.6109
2) INUNDACIONES,-58.4591,-34.5592
3) INCENDIOS,-58.3609,-34.6046
2a) INUNDACIONES,-58.4753,-34.553
2a) INUNDACIONES,-58.4021,-34.5735
2a) INUNDACIONES,-58.3828,-34.5884
2a) INUNDACIONES,-58.3704,-34.6306
2a) INUNDACIONES,-58.4337,-34.6088
2a) INUNDACIONES,-58.4503,-34.6398
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4353,-34.5532
14) INTOXICACIONES Y CONTAMINACIONES,-58.4146,-34.5876
3) INCENDIOS,-58.4155,-34.5967
2a) INUNDACIONES,-58.4156,-34.5853
2a) INUNDACIONES,-58.459,-34.5592
2a) INUNDACIONES,-58.4589,-34.5596
2a) INUNDACIONES,-58.4624,-34.5611
2a) INUNDACIONES,-58.4608,-34.5635
2a) INUNDACIONES,-58.4574,-34.5596
2a) INUNDACIONES,-58.4585,-34.559
2a) INUNDACIONES,-58.4596,-34.5608
2a) INUNDACIONES,-58.4575,-34.5598
2a) INUNDACIONES,-58.4561,-34.556
2a) INUNDACIONES,-58.4556,-34.5567
2a) INUNDACIONES,-58.4583,-34.5589
2a) INUNDACIONES,-58.4643,-34.5632
2a) INUNDACIONES,-58.4835,-34.5762
14) INTOXICACIONES Y CONTAMINACIONES,-58.3922,-34.594
14) INTOXICACIONES Y CONTAMINACIONES,-58.3638,-34.643
